No;Nama;Rating;Review;Link
156;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;2;Sedikit mengecewakan di karenakan lampu pada keyboard tidak hidup;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96616
157;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;1;keyboard nya okk ,cuman mouse nya nggak bisa di pakai ,mau return sudah males pembelinya , lain kali di cek lebih serius lagi thx;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96617
158;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;1;Paket komplit bikin rugi, harga ga sebading, mouse harga 12rban dan yg lain barang² lama, ga ada tanggung jawab atau respon dr saller, sorry baru kali ini ngasih bintang jelek;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96618
159;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;1;Produk nya kurang bagus bahan nya kasar kurang nyaman dipakai;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96619
160;KEYBOARD GAMING PAKET KOMPLIT + MOUSE + USB HUB + MOUSEPAD + OTG Micro TERMURAH;1;Baru Pemakaian 1 Minggu udah hancur, tidak bisa nyala lagi;https://shopee.co.id/KEYBOARD-GAMING-PAKET-KOMPLIT-MOUSE-USB-HUB-MOUSEPAD-OTG-Micro-TERMURAH-i.48511914.5807010066?sp_atk=dae0d629-e836-4eb7-aab2-95594fd96601&xptdk=dae0d629-e836-4eb7-aab2-95594fd96620
161;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;5;Kualitas produk baik. Produk nya bagus banget dan warna nya cantik. Pas dipake ngetik enak in dan nyaman jugaa. Respon penjual juga cepet. Semoga awett;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
162;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;5;Keyboardnya memang bagus sekali. Sudah di coba dan dan berfungsi semua dengan baik. Pengemasan dan pengiriman juga sangat cepat. Terimakasih banyak;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
163;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;5;Barangnya sesuai & tidak ada cacat. Dipacking aman. Keyboard & mousenya enteng banget, suara ketikannya ga berisik. Worth it banget dengan harga segini buat kualitas yg oke😍;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
164;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;5;Bungkusnyaa rapihh bgt, barang sampe dengan sslamat dan gak ada lecet. Lucuu bgtt barangnyaaa gemesss. Terima kasihh banyakk kakk;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
165;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;4;Bagus, fitur lengkap, berfungsi dengan baik. Hanya saja merk tidak sesuai foto dan deskripsi. Yg saya dapat dengan merk langtu, sedikit tdk sesuai ekspektasi.;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
166;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;4;Barangnya sampai dengan selamat, pas dipakai buat typing juga enak, suaranya pelan, mouse-nya juga nyaman. Tapi tiap 30 menit device not recognize sama laptop, jadi agak mengganggu pas mengerjakan tugas.;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
167;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;4;Packingan aman pake bubble wrap. Mouse nya terkadang suka tidak berfungsi. Usb cuma dapat 1 utk mouse dan keyboard. Jd kalau mau dipake terpisah di 2 device tidak bisa. Thank you seller.;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
168;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;4;Kayaknya admin kelupaan hadiah nya tapi gapapa, semoga awet. Pengirimannya juga cepat. Sayang ga ada warna hitam.;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
169;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;3;Keyboardnya bagus, lancar juga dipake, cuman mousenya sering trouble kaya ngandet² gitu looo, harus dipukul² dulu baru mau jalan. Ya gitu lah wkwk;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
170;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;3;Pengirimannya sih aman, cuman mouse nya kok Di pake besok nya ga bisa nyala ya, padahal keyboardnya bisa;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
171;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;3;Setelah dicoba untuk kerja seharian ternyata Tombol keyboard empuk dan responnya cepat tapi untuk mouse sering ngadat mati2. Padahal udah ganti batre. Sepertinya tidak ada garansi toko;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
172;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;3;mousenya kotor gitu, terus ga ada connector dari keyboard nya;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
173;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;2;Barang sampai hari ini dan langsung saya gunakan. Mouse berfungsi dengan baik. Hanya pada keyboard, tombol cntrl tidak ada, saya sadar pas mau kerja, padahal tmbl cntrl sebelah kiri sangat penting 😭;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
174;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;2;bagus,nyaman juga dipake nya.;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
175;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;2;Yg dijual KATANYA Goojodog, yg dateng Langtu. Mana ga ada konfirmasi sm skli. Knp dari awal ga ditulis aja yg ditual tu langtu merknya. Aneh kali. Tanggung sndiri deh dosa bohongnya;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
176;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;2;Keyboardnya tdk ada usb receivernya, dicari2 ga ada;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
177;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;1;Ternyata merk-nya bukan Goojodoq, menyesal belinya. Tidak ada tombol power on off juga. Bahan plastiknya sangat terkesan murah . Malah build quality bagusan Votre.;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
178;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;1;Barangnya oke sih, tapi baru dipakai sebentar, tidak tahu bakal awet atau gak karena cs nya bilang barang memang kualitasnya kurang. Tampangnya dan warnanya cute sih;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
179;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;1;Gimana sih ga ada usb nya keyboardnya Tokonya ga amanah banget;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
180;Goojodoq 2.4g Wireless Keyboard Mouse Set For Notebook Laptop Desktop PC;1;keyboardnya baru sehari dipakai uda ga terhubung ke laptop padahal uda beliin baterai baru trus katanya dapat usb receiver tpi kok ini ga ada ya;https://shopee.co.id/Goojodoq-2.4g-Wireless-Keyboard-Mouse-Set-For-Notebook-Laptop-Desktop-PC-i.297771167.9442607847
181;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;5;Bagus, barang sampai dengan selamat, semua fitur berjalan dengan baik, kualitasnya baik, sesuai dengan photo, semoga awet.;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53
182;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;5;Pertama kali pakai mechanical Keyboard rasanya mantap diharga segini, kondisi barang bagus, suara clicky, puas banget, packing aman, pengiriman cepat. Terima kasih;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d54
183;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;5;Mantap barang yang dikirim sesuai,udah gitu isi pelengkapnya lagi seneng Ama barangnya;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d55
184;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;5;Enak ditangan lebih elegan terasa banget mekanikalnya pokonya sesuai harga ada harga ada kualitas.rgb juga kalo di tempat gelap sangat terang bisa di naik turun cahaya RGB nya.kabel type C.;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d56
185;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;4;Barang ok, cuma dari seller pengiriman H+2 ditambah dari ekspedisi yang lama banget, total 7 hari bdg-jkt. Rata-rata kl beli di official ya gini, jarang yang sat sit set! CS responsif banget, ok lah!;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d57
186;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;4;Bagus banget & harganya murah, tapi kualitasnya ga murahan, pengiriman juga cukup cepet 👍;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d58
187;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;4;Sempet bingung kenapa lama sama pengirimannya, mungkin emg ada problem sama jasa kirimnya kali gangerti. But all good.. considering barangnya aman & selamat :D nc1;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d59
188;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;4;Kualitas baik Sesuai dengan harga dan ada softwarenya untuk mengatur hanya saja pengiriman sangat lambat;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d60
189;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;3;Keyboardnya setara sama keyboard 500rban edisi 3 taun lalu, untuk harga sesuai, untuk iklannya free tidak sesuai jadi itu mempengaruhi pemberian bintang;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d61
190;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;3;Maaf kak saya tarik perkataan saya kabel nya bener2 cepet rusak atau longgar gk tau kenapa udah gk bsa connect tapi jika di sambungin ke hp misal nya bisa aneh banget,mungkin dari produksi ya,tpi after all bagus bukan ,cuma kabel nya :(;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d62
191;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;3;Produk aman aja, cmn dipengiriman nya aja lama banget. Semoga kedepannya lebih baik lagi.;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d63
192;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;3;Barang bagus, pelayanan cepat tapi sayang sekali pengiriman lambat;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d64
193;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;2;Pesan hari senin sengaja diundur undur oleh seller dkirimnya 3 hari kemudian , namanya aja yg official pelayanannnya macam seller ecek2 g jls g professional, klo g niat julan tutup aja online nya mnding jualan offline saja;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d65
194;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;2;Case retak;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d66
195;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;2;Bagus Barangnya hanya saja Tombol 4 dan 5 pada Numpad nya tidak berfungsi, Adminnya baik membalas chat dengan ramah hanya saja solusi yg diberikan semuanya sudah dicoba dan hasilnya pun tidak berubah, Menambah kesulitan saat bekerja dgn Angka²,😟😭;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d67
196;DELL 8115 original Keyboard mechanical gaming usb kable-Hitam/Keyboard kable usb/ keyboard Dell mechanical Warna Hitam;2;Barang diteeima pecah belah;https://shopee.co.id/DELL-8115-original-Keyboard-mechanical-gaming-usb-kable-Hitam-Keyboard-kable-usb-keyboard-Dell-mechanical-Warna-Hitam-Support-All-Komputer-laptop-i.69532627.1812560596?sp_atk=a26a786e-7b04-4049-ace7-f36561d2ab7f&xptdk=a26a786e-7b04-4049-ace7-f36561d2ab7f
197;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;1;Mohon di cek dulu sebelum pengiriman, barang spasi patah sangat kecewa, semoga di buat pembelajaran agar lebih teliti;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53
198;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;1;Buat customer² yang terhormat kalau mau belanja ditoko sini pikir dua kali yah karna nnt jdi slah stu korban kayak sya sdh ditipu ditoko sini paket sya yg keyboard sya klaim garansinya yg dtg adalah headset kurang lebih pas dichat admin nya malah gak direspon terkait pengiriman barang yang diterima;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d54
199;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;1;pesanan yang datang tidak sesuai yang datang malah powerban. trus ktanya disuruh kirim balik agar di tukar dengan keyboardnya saya sudah kembalikan barangnya dari tgl 16 desember sampai sekarang keyboardnya tak kunjung dikirim kepada saya;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d55
200;AMEN Titan Elite Keyboard Gaming Mechanical Keyboard Pluggable Port Blue Switch Wired RGB Light LED Light PBT Keycaps Backlight;1;Barang rusak, giliran mau direfund gaditerima. Ajukan garansi sampai sekarang belom jelas bagaimana kelanjutan nya. Sudah 1bulan;https://shopee.co.id/GAMEN-Titan-Elite-Keyboard-Gaming-Mechanical-Keyboard-Pluggable-Port-Blue-Switch-Wired-RGB-Light-LED-Light-PBT-Keycaps-Backlight-Original-PC-Laptop-Garansi-1-Tahun-i.345329976.17188141544?sp_atk=f6a69c2f-7f6e-42f5-ba35-da0b68990d53&xptdk=f6a69c2f-7f6e-42f5-ba35-da0b68990d56
